year,cens,zone_stat,desc_zone,district,area,n_stops,n_lines,avg_distan,tot,tot_F,tot_M,tot_foreig,n_fam,minors,working_age,seniors,tot_500,F_500,tot_M_500,foreign_500,fam_500,minors_500,working_500,seniors_500,stop_coverage,tot_accidents,tot_vehicles_involves,vehicle_categories,n_public_vehicles,public_accidents
2019,739,17,Porta Susa,3,5151.19624895,0,0,-1.0,140,80,60,17,80,16.0,97.0,27.0,5451,2884,2555,376,2914,773.0,3315.0,1351.0,0.0,0.0,0.0,0,0.0,0.0
2012,740,17,Porta Susa,3,7604.52613516,1,3,2.326123833757422,92,51,41,7,50,10.0,60.0,22.0,5628,2948,2670,653,3016,751.0,3635.0,1232.0,0.010869565217391,1.0,3.0,"['privato_vettura', 'bicicletta']",0.0,0.0
2019,740,17,Porta Susa,3,7604.52613516,1,2,2.346331236897275,108,54,54,4,57,14.0,70.0,24.0,5383,2859,2512,405,2912,742.0,3315.0,1314.0,0.009259259259259,0.0,0.0,0,0.0,0.0
2012,741,17,Porta Susa,3,6048.09419472,0,0,-1.0,179,93,86,15,98,23.0,116.0,40.0,8129,4322,3798,735,4214,1139.0,5076.0,1905.0,0.0,0.0,0.0,0,0.0,0.0
2019,741,17,Porta Susa,3,6048.09419472,0,0,-1.0,191,96,95,17,97,38.0,115.0,38.0,7864,4199,3660,478,4144,1107.0,4723.0,2029.0,0.0,0.0,0.0,0,0.0,0.0
2012,742,17,Porta Susa,3,6120.92913004,0,0,-1.0,217,109,108,66,109,40.0,148.0,29.0,7380,3929,3449,689,3848,1024.0,4632.0,1722.0,0.0,1.0,2.0,"['veicoli_grandi', 'privato_vettura']",0.0,0.0
2019,742,17,Porta Susa,3,6120.92913004,0,0,-1.0,187,103,84,22,102,30.0,120.0,37.0,7092,3793,3299,432,3759,993.0,4255.0,1844.0,0.0,2.0,3.0,"['privato_vettura', 'veicoli_grandi']",0.0,0.0
2012,743,17,Porta Susa,3,5348.76536046,0,0,-1.0,266,138,128,82,155,41.0,182.0,43.0,6479,3432,3029,633,3381,887.0,4078.0,1496.0,0.0,0.0,0.0,0,0.0,0.0
2019,743,17,Porta Susa,3,5348.76536046,0,0,-1.0,205,113,92,34,122,23.0,148.0,34.0,6183,3285,2886,387,3284,870.0,3698.0,1603.0,0.0,0.0,0.0,0,0.0,0.0
2012,744,17,Porta Susa,3,5139.87804715,0,0,-1.0,130,64,66,12,74,14.0,90.0,26.0,5688,2995,2677,576,2957,799.0,3560.0,1313.0,0.0,0.0,0.0,0,0.0,0.0
2019,744,17,Porta Susa,3,5139.87804715,0,0,-1.0,128,67,61,10,73,16.0,85.0,27.0,5435,2869,2554,371,2874,775.0,3244.0,1404.0,0.0,0.0,0.0,0,0.0,0.0
2012,745,17,Porta Susa,3,7564.97103246,0,0,-1.0,162,88,74,27,88,20.0,102.0,40.0,5214,2750,2445,559,2745,726.0,3269.0,1200.0,0.0,2.0,4.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2019,745,17,Porta Susa,3,7564.97103246,0,0,-1.0,143,73,70,12,81,24.0,78.0,41.0,5012,2656,2338,346,2664,706.0,3016.0,1272.0,0.0,6.0,14.0,"['privato_moto', 'privato_vettura']",0.0,0.0
2012,746,17,Porta Susa,3,20240.7862301,3,4,2.562765055131468,251,134,117,8,139,35.0,147.0,69.0,6340,3389,2938,434,3431,825.0,3752.0,1750.0,0.01195219123506,0.0,0.0,0,0.0,0.0
2019,746,17,Porta Susa,3,20240.7862301,3,6,2.46219426974144,241,135,106,7,133,40.0,128.0,73.0,6191,3344,2840,353,3350,854.0,3577.0,1753.0,0.012448132780083,2.0,3.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2012,747,17,Porta Susa,3,13446.437952,0,0,-1.0,333,172,161,19,171,48.0,201.0,84.0,6327,3344,2969,428,3372,859.0,3770.0,1684.0,0.0,2.0,5.0,"['privato_vettura', 'pubblico']",2.0,1.0
2019,747,17,Porta Susa,3,13446.437952,0,0,-1.0,340,176,164,16,174,45.0,205.0,90.0,6182,3345,2827,343,3310,882.0,3587.0,1703.0,0.0,2.0,2.0,['privato_vettura'],0.0,0.0
2012,748,17,Porta Susa,3,24693.0345136,1,1,2.631467345207803,252,130,122,7,120,36.0,142.0,74.0,7894,4225,3662,654,4113,1099.0,4880.0,1908.0,0.003968253968254,0.0,0.0,0,0.0,0.0
2019,748,17,Porta Susa,3,24693.0345136,1,1,2.50146750524109,256,131,125,9,120,47.0,128.0,81.0,7647,4106,3536,439,4052,1074.0,4560.0,2008.0,0.00390625,0.0,0.0,0,0.0,0.0
2012,749,17,Porta Susa,3,13667.7492224,0,0,-1.0,383,207,176,50,212,42.0,239.0,102.0,6116,3269,2834,580,3214,823.0,3823.0,1457.0,0.0,1.0,3.0,['privato_vettura'],0.0,0.0
2019,749,17,Porta Susa,3,13667.7492224,0,0,-1.0,367,189,178,39,207,41.0,224.0,102.0,5872,3153,2714,360,3147,813.0,3523.0,1531.0,0.0,2.0,8.0,"['privato_vettura', 'bicicletta']",0.0,0.0
2012,750,17,Porta Susa,3,15300.2195121,2,4,2.394826123833758,473,252,221,52,246,55.0,308.0,110.0,5053,2701,2333,514,2632,694.0,3122.0,1218.0,0.004228329809725,1.0,3.0,['privato_vettura'],0.0,0.0
2019,750,17,Porta Susa,3,15300.2195121,2,4,2.340041928721174,425,227,198,25,234,41.0,263.0,121.0,4867,2595,2254,331,2590,694.0,2899.0,1256.0,0.004705882352941,2.0,4.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2012,751,17,Porta Susa,3,7452.72278331,0,0,-1.0,81,50,31,4,42,11.0,48.0,22.0,5408,2915,2592,391,3026,710.0,3260.0,1537.0,0.0,0.0,0.0,0,0.0,0.0
2019,751,17,Porta Susa,3,7452.72278331,0,0,-1.0,102,56,46,2,53,14.0,63.0,25.0,5336,2922,2556,342,2947,786.0,3197.0,1495.0,0.0,0.0,0.0,0,0.0,0.0
2012,752,17,Porta Susa,3,13989.7131695,0,0,-1.0,270,147,123,12,144,33.0,183.0,54.0,5586,2977,2602,341,3039,720.0,3284.0,1575.0,0.0,0.0,0.0,0,0.0,0.0
2019,752,17,Porta Susa,3,13989.7131695,0,0,-1.0,273,149,124,19,148,39.0,182.0,52.0,5508,2968,2535,316,2998,767.0,3182.0,1554.0,0.0,0.0,0.0,0,0.0,0.0
2012,753,17,Porta Susa,3,12929.2164965,0,0,-1.0,286,155,131,10,148,41.0,178.0,67.0,5941,3155,2779,494,3230,795.0,3532.0,1607.0,0.0,0.0,0.0,0,0.0,0.0
2019,753,17,Porta Susa,3,12929.2164965,0,0,-1.0,287,162,125,6,158,38.0,165.0,84.0,5704,3072,2627,367,3117,783.0,3337.0,1579.0,0.0,1.0,3.0,['privato_vettura'],0.0,0.0
2012,754,17,Porta Susa,3,12786.5402746,0,0,-1.0,399,209,190,12,189,68.0,213.0,118.0,5870,3153,2704,544,3076,793.0,3647.0,1417.0,0.0,1.0,2.0,['privato_vettura'],0.0,0.0
2019,754,17,Porta Susa,3,12786.5402746,0,0,-1.0,394,205,189,16,192,62.0,208.0,124.0,5616,3037,2574,342,3021,775.0,3359.0,1477.0,0.0,1.0,3.0,['privato_vettura'],0.0,0.0
2012,755,17,Porta Susa,3,14236.4063032,0,0,-1.0,222,122,100,18,106,42.0,113.0,67.0,4944,2656,2275,486,2602,672.0,3058.0,1201.0,0.0,2.0,2.0,['privato_vettura'],0.0,0.0
2019,755,17,Porta Susa,3,14236.4063032,0,0,-1.0,188,100,88,8,103,24.0,106.0,58.0,4734,2547,2182,304,2547,665.0,2817.0,1247.0,0.0,1.0,2.0,['privato_vettura'],0.0,0.0
2012,756,17,Porta Susa,3,15909.7172812,1,1,2.921543681085666,172,90,82,13,95,22.0,103.0,47.0,4718,2533,2166,505,2480,638.0,2898.0,1163.0,0.005813953488372,0.0,0.0,0,0.0,0.0
2019,756,17,Porta Susa,3,15909.7172812,0,0,-1.0,188,96,92,9,100,31.0,101.0,56.0,4582,2443,2121,328,2455,651.0,2733.0,1180.0,0.0,2.0,5.0,"['privato_vettura', 'altro']",0.0,0.0
2012,757,17,Porta Susa,3,11101.2436595,1,1,2.628922815945717,234,118,116,28,121,36.0,153.0,45.0,4830,2608,2327,363,2737,629.0,2920.0,1386.0,0.004273504273504,2.0,5.0,['privato_vettura'],0.0,0.0
2019,757,17,Porta Susa,3,11101.2436595,1,1,2.545492662473794,235,125,110,17,118,39.0,153.0,43.0,4766,2629,2279,322,2661,680.0,2902.0,1326.0,0.004255319148936,2.0,3.0,['privato_vettura'],0.0,0.0
2012,758,17,Porta Susa,3,13247.5164202,0,0,-1.0,287,160,127,25,146,42.0,175.0,70.0,5449,2962,2592,373,3036,730.0,3270.0,1554.0,0.0,0.0,0.0,0,0.0,0.0
2019,758,17,Porta Susa,3,13247.5164202,0,0,-1.0,264,147,117,15,144,36.0,152.0,76.0,5366,2943,2565,343,2976,771.0,3224.0,1513.0,0.0,3.0,7.0,"['soccorso', 'privato_vettura', 'bicicletta']",0.0,0.0
2012,759,17,Porta Susa,3,12067.25441,0,0,-1.0,9,1,1,0,1,0.0,2.0,0.0,4391,2344,2033,281,2406,566.0,2526.0,1285.0,0.0,0.0,0.0,0,0.0,0.0
2019,759,17,Porta Susa,3,12067.25441,0,0,-1.0,9,2,2,0,2,0.0,4.0,0.0,4258,2275,1971,260,2336,577.0,2432.0,1237.0,0.0,0.0,0.0,0,0.0,0.0
2012,760,17,Porta Susa,3,12165.0639237,0,0,-1.0,303,181,122,28,164,34.0,175.0,94.0,4821,2598,2210,396,2508,654.0,2943.0,1211.0,0.0,0.0,0.0,0,0.0,0.0
2019,760,17,Porta Susa,3,12165.0639237,0,0,-1.0,297,181,116,21,170,30.0,185.0,82.0,4673,2515,2153,272,2488,648.0,2747.0,1273.0,0.0,0.0,0.0,0,0.0,0.0
2012,761,17,Porta Susa,3,14953.294818,0,0,-1.0,9,2,1,2,1,0.0,3.0,0.0,3952,2140,1799,416,2134,517.0,2400.0,1022.0,0.0,1.0,2.0,['privato_vettura'],0.0,0.0
2012,765,17bis,Nuovo Tribunale,3,69184.7723747,3,5,2.534916595985298,9,1,1,0,1,0.0,2.0,0.0,2378,1229,1135,289,1250,346.0,1503.0,515.0,0.333333333333333,0.0,0.0,0,0.0,0.0
2019,765,17bis,Nuovo Tribunale,3,69184.7723747,3,5,2.464150943396227,9,0,2,0,2,0.0,2.0,0.0,2341,1193,1136,261,1231,324.0,1481.0,524.0,0.333333333333333,4.0,8.0,"['privato_moto', 'privato_vettura', 'pubblico']",1.0,1.0
2012,768,17bis,Nuovo Tribunale,3,22373.7373549,0,0,-1.0,214,105,109,4,93,47.0,130.0,37.0,3879,2023,1849,579,2039,559.0,2524.0,789.0,0.0,0.0,0.0,0,0.0,0.0
2019,768,17bis,Nuovo Tribunale,3,22373.7373549,0,0,-1.0,207,106,101,7,91,36.0,129.0,42.0,3565,1839,1719,417,1902,484.0,2258.0,816.0,0.0,1.0,2.0,['privato_vettura'],0.0,0.0
2012,769,17bis,Nuovo Tribunale,3,22111.2153677,1,1,2.631467345207803,97,48,49,4,48,17.0,62.0,18.0,4438,2308,2123,743,2346,626.0,2902.0,903.0,0.010309278350515,0.0,0.0,0,0.0,0.0
2019,769,17bis,Nuovo Tribunale,3,22111.2153677,1,1,2.50146750524109,107,57,50,6,53,23.0,66.0,18.0,3951,2025,1916,506,2147,511.0,2500.0,930.0,0.009345794392523,4.0,9.0,"['privato_moto', 'privato_vettura', 'bicicletta']",0.0,0.0
2012,770,17bis,Nuovo Tribunale,3,18521.3849159,0,0,-1.0,206,89,117,66,134,35.0,162.0,9.0,5320,2780,2533,826,2820,734.0,3443.0,1136.0,0.0,1.0,1.0,['bicicletta'],0.0,0.0
2019,770,17bis,Nuovo Tribunale,3,18521.3849159,0,0,-1.0,279,114,165,84,170,43.0,208.0,28.0,4841,2480,2351,580,2649,634.0,3049.0,1148.0,0.0,1.0,1.0,['privato_vettura'],0.0,0.0
2012,771,17bis,Nuovo Tribunale,3,9779.39604315,2,2,2.605597964376591,407,214,193,79,216,56.0,262.0,89.0,6151,3214,2937,1023,3291,835.0,4019.0,1297.0,0.004914004914005,3.0,7.0,['privato_vettura'],0.0,0.0
2019,771,17bis,Nuovo Tribunale,3,9779.39604315,2,2,2.542138364779874,317,166,151,46,174,35.0,190.0,92.0,5533,2846,2684,746,3063,699.0,3527.0,1304.0,0.006309148264984,2.0,4.0,"['veicoli_grandi', 'privato_moto', 'privato_vettura', 'polizia']",0.0,0.0
2012,772,17bis,Nuovo Tribunale,3,12606.262798,1,1,2.622561492790501,276,152,124,10,143,27.0,144.0,105.0,4276,2231,2045,731,2315,561.0,2805.0,910.0,0.003623188405797,3.0,6.0,"['veicoli_grandi', 'privato_moto', 'privato_vettura']",0.0,0.0
2019,772,17bis,Nuovo Tribunale,3,12606.262798,1,1,2.638993710691824,248,140,108,11,144,28.0,117.0,103.0,3873,1978,1892,544,2197,480.0,2481.0,909.0,0.004032258064516,2.0,4.0,"['privato_moto', 'privato_vettura', 'bicicletta']",0.0,0.0
2012,774,18,Politecnico,1,9468.25448807,1,1,2.969465648854962,149,85,64,31,79,27.0,93.0,29.0,2633,1415,1212,257,1426,402.0,1624.0,601.0,0.006711409395973,2.0,4.0,"['privato_vettura', 'bicicletta']",0.0,0.0
2019,774,18,Politecnico,1,9468.25448807,0,0,-1.0,114,69,45,16,62,14.0,66.0,34.0,2525,1359,1166,205,1374,367.0,1524.0,634.0,0.0,2.0,5.0,['privato_vettura'],0.0,0.0
2012,775,18,Politecnico,1,10025.4149833,1,3,2.544953350296862,62,34,28,2,29,10.0,42.0,10.0,3517,1897,1620,306,1877,551.0,2149.0,817.0,0.016129032258065,0.0,0.0,0,0.0,0.0
2019,775,18,Politecnico,1,10025.4149833,1,2,2.578616352201258,73,35,38,2,34,11.0,41.0,21.0,3444,1851,1593,272,1829,525.0,2062.0,857.0,0.013698630136986,5.0,9.0,"['veicoli_grandi', 'privato_moto', 'privato_vettura', 'pubblico']",1.0,1.0
2012,776,18,Politecnico,1,14230.4896655,0,0,-1.0,15,8,7,0,6,5.0,7.0,3.0,3710,2008,1692,325,1983,554.0,2265.0,881.0,0.0,0.0,0.0,0,0.0,0.0
2019,776,18,Politecnico,1,14230.4896655,0,0,-1.0,16,8,8,4,9,4.0,10.0,2.0,3660,1979,1681,287,1942,543.0,2193.0,924.0,0.0,3.0,6.0,['privato_vettura'],0.0,0.0
2012,777,18,Politecnico,1,12217.7582166,0,0,-1.0,16,11,5,0,10,2.0,5.0,9.0,3362,1814,1538,214,1759,518.0,2020.0,814.0,0.0,2.0,3.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2019,777,18,Politecnico,1,12217.7582166,0,0,-1.0,11,9,2,2,11,2.0,4.0,5.0,3345,1808,1537,218,1746,500.0,1983.0,862.0,0.0,0.0,0.0,0,0.0,0.0
2012,778,18,Politecnico,1,13801.8249416,1,4,2.442748091603054,9,1,1,0,1,0.0,1.0,1.0,2626,1432,1184,179,1336,428.0,1575.0,613.0,0.111111111111111,0.0,0.0,0,0.0,0.0
2019,778,18,Politecnico,1,13801.8249416,1,4,2.268763102725367,14,6,8,0,4,6.0,8.0,0.0,2711,1484,1227,186,1368,420.0,1626.0,665.0,0.071428571428571,1.0,2.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2012,779,18,Politecnico,1,13208.6077133,0,0,-1.0,23,12,11,2,12,5.0,14.0,4.0,2900,1581,1309,289,1477,467.0,1795.0,628.0,0.0,0.0,0.0,0,0.0,0.0
2019,779,18,Politecnico,1,13208.6077133,0,0,-1.0,31,15,16,2,14,5.0,15.0,11.0,2957,1608,1349,263,1493,493.0,1778.0,686.0,0.0,5.0,8.0,"['privato_moto', 'privato_vettura', 'polizia']",0.0,0.0
2012,780,18,Politecnico,1,8241.79338892,0,0,-1.0,153,86,67,25,84,20.0,105.0,28.0,2282,1232,1050,242,1263,345.0,1428.0,509.0,0.0,0.0,0.0,0,0.0,0.0
2019,780,18,Politecnico,1,8241.79338892,0,0,-1.0,125,69,56,13,76,9.0,83.0,33.0,2191,1177,1014,187,1203,319.0,1329.0,543.0,0.0,1.0,2.0,['privato_vettura'],0.0,0.0
2012,781,18,Politecnico,1,6447.64432164,0,0,-1.0,201,110,91,26,110,28.0,132.0,41.0,2730,1465,1265,264,1478,412.0,1683.0,635.0,0.0,0.0,0.0,0,0.0,0.0
2019,781,18,Politecnico,1,6447.64432164,0,0,-1.0,193,109,84,21,113,24.0,120.0,49.0,2611,1397,1214,222,1402,384.0,1564.0,663.0,0.0,0.0,0.0,0,0.0,0.0
2012,782,18,Politecnico,1,8210.96976181,0,0,-1.0,132,67,65,4,74,17.0,75.0,40.0,3173,1718,1455,288,1702,487.0,1938.0,748.0,0.0,0.0,0.0,0,0.0,0.0
2019,782,18,Politecnico,1,8210.96976181,0,0,-1.0,150,75,75,2,78,23.0,82.0,45.0,3062,1655,1407,256,1636,453.0,1841.0,768.0,0.0,0.0,0.0,0,0.0,0.0
2012,783,18,Politecnico,1,16354.8746301,1,4,2.540712468193384,29,14,15,0,15,7.0,14.0,8.0,2910,1567,1333,234,1517,453.0,1744.0,703.0,0.03448275862069,0.0,0.0,0,0.0,0.0
2019,783,18,Politecnico,1,16354.8746301,1,5,2.335429769392034,30,16,14,4,14,4.0,17.0,9.0,2781,1483,1295,220,1456,409.0,1658.0,711.0,0.033333333333333,2.0,4.0,"['privato_vettura', 'pubblico']",1.0,1.0
2012,784,18,Politecnico,1,13990.4474885,0,0,-1.0,33,18,15,4,15,6.0,22.0,5.0,2293,1238,1045,161,1153,364.0,1345.0,574.0,0.0,0.0,0.0,0,0.0,0.0
2019,784,18,Politecnico,1,13990.4474885,0,0,-1.0,29,13,16,2,14,2.0,21.0,6.0,2320,1226,1091,149,1136,382.0,1347.0,588.0,0.0,0.0,0.0,0,0.0,0.0
2012,786,18,Politecnico,1,12771.5560351,0,0,-1.0,14,5,9,0,8,1.0,10.0,3.0,3486,1900,1576,319,1817,540.0,2178.0,758.0,0.0,2.0,4.0,"['privato_vettura', 'bicicletta']",0.0,0.0
2019,786,18,Politecnico,1,12771.5560351,1,2,2.364360587002096,14,7,7,0,7,2.0,12.0,0.0,3460,1860,1597,297,1795,526.0,2138.0,793.0,0.071428571428571,1.0,2.0,['privato_vettura'],0.0,0.0
2012,787,18,Politecnico,1,7363.91142311,0,0,-1.0,40,25,15,2,17,7.0,26.0,7.0,3498,1868,1612,371,1862,540.0,2215.0,725.0,0.0,0.0,0.0,0,0.0,0.0
2019,787,18,Politecnico,1,7363.91142311,0,0,-1.0,52,27,25,2,20,11.0,29.0,12.0,3430,1833,1587,301,1799,534.0,2117.0,769.0,0.0,0.0,0.0,0,0.0,0.0
2012,788,18,Politecnico,1,8965.62722901,0,0,-1.0,16,8,8,2,8,1.0,11.0,4.0,4351,2314,2019,531,2357,658.0,2849.0,826.0,0.0,0.0,0.0,0,0.0,0.0
2019,788,18,Politecnico,1,8965.62722901,0,0,-1.0,15,7,8,0,8,0.0,10.0,5.0,4228,2269,1952,398,2246,669.0,2638.0,914.0,0.0,0.0,0.0,0,0.0,0.0
2012,789,18,Politecnico,1,9003.90673777,0,0,-1.0,99,54,45,6,63,15.0,63.0,21.0,2265,1226,1039,213,1221,351.0,1393.0,521.0,0.0,0.0,0.0,0,0.0,0.0
2019,789,18,Politecnico,1,9003.90673777,0,0,-1.0,103,53,50,12,49,20.0,61.0,22.0,2132,1139,993,179,1150,306.0,1273.0,553.0,0.0,0.0,0.0,0,0.0,0.0
2012,790,18,Politecnico,1,11520.428799,1,4,2.345631891433418,112,56,56,6,58,19.0,66.0,27.0,2866,1547,1319,250,1504,447.0,1735.0,684.0,0.008928571428571,0.0,0.0,0,0.0,0.0
2019,790,18,Politecnico,1,11520.428799,1,5,2.253249475890985,114,57,57,6,56,25.0,60.0,29.0,2702,1448,1254,230,1432,381.0,1613.0,708.0,0.008771929824561,3.0,4.0,['privato_vettura'],0.0,0.0
2012,791,18,Politecnico,1,11819.5090589,0,0,-1.0,169,92,77,20,92,30.0,102.0,37.0,1863,1017,846,191,982,300.0,1143.0,420.0,0.0,0.0,0.0,0,0.0,0.0
2019,791,18,Politecnico,1,11819.5090589,0,0,-1.0,164,83,81,20,86,29.0,94.0,41.0,1778,945,830,159,936,265.0,1059.0,451.0,0.0,0.0,0.0,0,0.0,0.0
2012,792,18,Politecnico,1,9442.65825761,0,0,-1.0,142,79,63,6,66,29.0,84.0,29.0,2185,1196,989,210,1130,355.0,1335.0,495.0,0.0,0.0,0.0,0,0.0,0.0
2019,792,18,Politecnico,1,9442.65825761,0,0,-1.0,145,74,71,4,68,22.0,93.0,30.0,2073,1109,961,178,1080,302.0,1240.0,528.0,0.0,0.0,0.0,0,0.0,0.0
2012,793,18,Politecnico,1,12044.6768608,2,2,2.81234096692112,77,45,32,13,40,12.0,43.0,22.0,2342,1279,1063,232,1210,372.0,1426.0,544.0,0.025974025974026,0.0,0.0,0,0.0,0.0
2019,793,18,Politecnico,1,12044.6768608,1,2,2.49601677148847,93,51,42,8,47,18.0,57.0,18.0,2228,1187,1040,198,1156,324.0,1334.0,569.0,0.010752688172043,2.0,2.0,['privato_vettura'],0.0,0.0
2012,794,18,Politecnico,1,17280.548921,2,7,2.457379134860051,68,36,32,2,34,9.0,36.0,23.0,2525,1388,1127,173,1256,398.0,1468.0,649.0,0.029411764705882,0.0,0.0,0,0.0,0.0
2019,794,18,Politecnico,1,17280.548921,2,9,2.357023060796646,66,33,33,2,30,11.0,39.0,16.0,2488,1324,1160,147,1225,391.0,1465.0,628.0,0.03030303030303,2.0,4.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2012,795,18,Politecnico,1,15120.8288133,1,3,2.444444444444445,119,62,57,4,58,24.0,68.0,27.0,3564,1928,1626,230,1836,552.0,2162.0,840.0,0.008403361344538,2.0,4.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2019,795,18,Politecnico,1,15120.8288133,1,4,2.425157232704402,134,66,68,2,63,30.0,72.0,32.0,3509,1875,1631,214,1806,526.0,2116.0,864.0,0.007462686567164,2.0,4.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2012,796,18,Politecnico,1,15347.6538317,1,3,2.550466497031382,171,89,82,6,71,34.0,84.0,53.0,5270,2822,2437,556,2818,778.0,3349.0,1132.0,0.005847953216374,0.0,0.0,0,0.0,0.0
2019,796,18,Politecnico,1,15347.6538317,1,4,2.30146750524109,156,86,70,10,71,33.0,80.0,43.0,5092,2741,2341,463,2705,766.0,3135.0,1181.0,0.006410256410256,1.0,1.0,['privato_vettura'],0.0,0.0
2012,797,18,Politecnico,1,116509.640034,4,14,2.602523324851569,10,4,6,0,1,1.0,8.0,1.0,1621,890,731,130,799,256.0,965.0,400.0,0.4,4.0,7.0,"['privato_moto', 'privato_vettura', 'bicicletta']",0.0,0.0
2019,797,18,Politecnico,1,116509.640034,4,16,2.452201257861635,10,4,6,0,2,2.0,8.0,0.0,1490,808,678,122,764,196.0,902.0,388.0,0.4,7.0,17.0,"['privato_moto', 'privato_vettura', 'bicicletta']",0.0,0.0
2012,798,18,Politecnico,1,17502.4000907,1,7,2.229855810008482,76,43,33,8,34,14.0,44.0,18.0,2041,1104,937,170,995,321.0,1192.0,528.0,0.013157894736842,0.0,0.0,0,0.0,0.0
2019,798,18,Politecnico,1,17502.4000907,1,7,2.128301886792453,72,40,32,9,36,8.0,45.0,19.0,1942,1006,932,141,943,293.0,1125.0,520.0,0.013888888888889,1.0,2.0,['privato_vettura'],0.0,0.0
2012,799,18,Politecnico,1,9746.04831591,0,0,-1.0,66,35,31,11,30,12.0,40.0,14.0,1544,836,708,137,738,238.0,916.0,390.0,0.0,0.0,0.0,0,0.0,0.0
2019,799,18,Politecnico,1,9746.04831591,0,0,-1.0,52,26,26,2,26,5.0,32.0,15.0,1478,768,706,104,717,215.0,866.0,393.0,0.0,0.0,0.0,0,0.0,0.0
2012,800,18,Politecnico,1,12363.3582058,0,0,-1.0,23,15,8,6,12,1.0,12.0,10.0,2112,1147,962,171,1041,324.0,1221.0,564.0,0.0,0.0,0.0,0,0.0,0.0
2019,800,18,Politecnico,1,12363.3582058,0,0,-1.0,39,22,17,6,20,6.0,22.0,11.0,2090,1092,994,133,1018,320.0,1229.0,537.0,0.0,0.0,0.0,0,0.0,0.0
2012,801,18,Politecnico,1,8109.87458922,0,0,-1.0,30,16,14,4,12,5.0,20.0,5.0,2937,1599,1335,201,1463,464.0,1724.0,746.0,0.0,0.0,0.0,0,0.0,0.0
2019,801,18,Politecnico,1,8109.87458922,0,0,-1.0,22,11,11,2,11,2.0,15.0,5.0,2832,1513,1315,161,1420,432.0,1665.0,731.0,0.0,0.0,0.0,0,0.0,0.0
2012,802,18,Politecnico,1,13260.9605863,0,0,-1.0,202,107,95,6,109,32.0,106.0,64.0,3868,2119,1746,243,2001,588.0,2322.0,955.0,0.0,0.0,0.0,0,0.0,0.0
2019,802,18,Politecnico,1,13260.9605863,0,0,-1.0,215,114,101,4,104,34.0,123.0,58.0,3812,2063,1746,214,1968,574.0,2281.0,954.0,0.0,0.0,0.0,0,0.0,0.0
2012,803,18,Politecnico,1,13379.4467804,1,5,2.331636980491942,171,97,74,9,100,38.0,114.0,19.0,5931,3154,2777,564,3234,831.0,3773.0,1327.0,0.005847953216374,0.0,0.0,0,0.0,0.0
2019,803,18,Politecnico,1,13379.4467804,1,4,2.149266247379455,164,94,70,4,90,34.0,108.0,22.0,5662,3035,2624,431,3090,788.0,3487.0,1384.0,0.00609756097561,0.0,0.0,0,0.0,0.0
2012,804,18,Politecnico,1,7416.05078609,0,0,-1.0,20,11,9,11,8,1.0,16.0,3.0,2376,1292,1081,180,1167,355.0,1356.0,662.0,0.0,0.0,0.0,0,0.0,0.0
2019,804,18,Politecnico,1,7416.05078609,0,0,-1.0,17,8,9,4,8,2.0,13.0,2.0,2279,1206,1069,130,1127,324.0,1334.0,617.0,0.0,0.0,0.0,0,0.0,0.0
2012,805,18,Politecnico,1,13903.6716389,1,3,2.430449533502969,51,23,28,4,26,6.0,28.0,17.0,3195,1723,1469,216,1584,506.0,1880.0,806.0,0.019607843137255,0.0,0.0,0,0.0,0.0
2019,805,18,Politecnico,1,13903.6716389,1,4,2.466666666666667,52,23,29,7,29,8.0,27.0,17.0,3078,1644,1430,169,1547,464.0,1813.0,797.0,0.019230769230769,1.0,2.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2012,806,18,Politecnico,1,13478.8542804,1,3,2.444444444444445,282,165,117,21,144,43.0,167.0,72.0,4318,2360,1955,292,2268,618.0,2595.0,1102.0,0.00354609929078,1.0,2.0,"['soccorso', 'privato_vettura']",0.0,0.0
2019,806,18,Politecnico,1,13478.8542804,1,4,2.425157232704402,257,140,117,14,135,29.0,156.0,72.0,4228,2294,1931,260,2198,613.0,2514.0,1098.0,0.003891050583658,0.0,0.0,0,0.0,0.0
2012,807,18,Politecnico,1,13579.9038141,0,0,-1.0,229,138,91,7,121,35.0,143.0,51.0,6150,3291,2859,593,3335,862.0,3876.0,1412.0,0.0,2.0,6.0,"['privato_vettura', 'pubblico']",1.0,1.0
2019,807,18,Politecnico,1,13579.9038141,0,0,-1.0,228,130,98,10,119,36.0,138.0,54.0,5848,3146,2699,456,3192,798.0,3602.0,1445.0,0.0,1.0,2.0,['privato_vettura'],0.0,0.0
2012,808,18,Politecnico,1,10211.5064779,0,0,-1.0,37,18,19,6,11,10.0,21.0,6.0,2590,1404,1183,230,1273,383.0,1520.0,684.0,0.0,0.0,0.0,0,0.0,0.0
